Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 3 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 3 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 3 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 3 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 3 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 3 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 3 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 3 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 4 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 4 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 4 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 4 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 4 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 4 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 4 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 4 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 4 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 4 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 4 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 4 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 4 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 4 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 4 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 4 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 4 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 4 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 4 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 4 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 4 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 4 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 4 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 4 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 5 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 5 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 5 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 5 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 5 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 5 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 5 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 5 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 5 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 5 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 5 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 5 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 5 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 5 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 5 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 5 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 5 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 5 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 5 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 5 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 5 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 5 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 5 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 5 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 6 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 6 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 6 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 6 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 6 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 6 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 6 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 6 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 6 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 6 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 6 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 6 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 6 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 6 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 6 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 6 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 6 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 6 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 6 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 6 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 6 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 6 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 6 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 6 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 7 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 7 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 7 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 7 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 7 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 7 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 7 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 7 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 7 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 7 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 7 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 7 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 7 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 7 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 7 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 7 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 7 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 7 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 7 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 7 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 7 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 7 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 7 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 7 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 8 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 8 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 8 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 8 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 8 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 8 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 8 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 8 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 8 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 8 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 8 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 8 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 8 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 8 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 8 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 8 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 8 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 8 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 8 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 8 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 8 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 8 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 8 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 8 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 9 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 9 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 9 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 9 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 9 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 9 	 6																																																																																											5.101327	3.237381		1.471537																																																																																																											-9.810244	
 9 	 7																																																																																											9.882464	6.271564		2.850711																																																																																																											-19.004739	
 9 	 8																																																																																											8.607295	5.462322		2.482874																																																																																																											-16.552491	
 9 	 9																																																																																											7.969738	5.057718		2.298963																																																																																																											-15.326419	
 9 	 10																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 9 	 11																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 9 	 12																																																																																											11.221400	7.121273		3.236942																																																																																																											-21.579615	
 9 	 13																																																																																											10.201243	6.473866		2.942666																																																																																																											-19.617775	
 9 	 14																																																																																											10.328776	6.554800		2.979455																																																																																																											-19.863031	
 9 	 15																																																																																											11.603945	7.364042		3.347292																																																																																																											-22.315279	
 9 	 16																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 9 	 17																																																																																											12.114024	7.687746		3.494430																																																																																																											-23.296199	
 9 	 18																																																																																											8.926128	5.664658		2.574845																																																																																																											-17.165631	
 9 	 19																																																																																											6.375790	4.046175		1.839170																																																																																																											-12.261135	
 9 	 20																																																																																											4.781137	3.034183		1.379174																																																																																																											-9.194495	
 9 	 21																																																																																											3.185616	2.021641		0.918928																																																																																																											-6.126184	
 9 	 22																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
 9 	 23																																																																																											1.275332	0.809345		0.367884																																																																																																											-2.452561	
 9 	 24																																																																																											0.510133	0.323738		0.147154																																																																																																											-0.981024	
 10 	 1																																																																																											0.318562	0.202164		0.091893																																																																																																											-0.612618	
 10 	 2																																																																																											0.127533	0.080935		0.036788																																																																																																											-0.245256	
 10 	 3																																																																																											0.063495	0.040295		0.018316																																																																																																											-0.122106	
 10 	 4																																																																																											0.765199	0.485607		0.220730																																																																																																											-1.471537	
 10 	 5																																																																																											2.040531	1.294952		0.588615																																																																																																											-3.924098	
