Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	CHARGING_STATION	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 4 	 12																																																																																		0.939739																																																																																																																							-0.939739	
 4 	 13																																																																																		0.949014																																																																																																																							-0.949014	
 4 	 14																																																																																		0.916638																																																																																																																							-0.916638	
 4 	 15																																																																																		0.857282																																																																																																																							-0.857282	
 4 	 16																																																																																		0.782161																																																																																																																							-0.782161	
 4 	 17																																																																																		0.690261																																																																																																																							-0.690261	
 4 	 18																																																																																		0.581498																																																																																																																							-0.581498	
 4 	 19																																																																																		0.500306																																																																																																																							-0.500306	
 4 	 20																																																																																		0.464087																																																																																																																							-0.464087	
 4 	 21																																																																																		0.451625																																																																																																																							-0.451625	
 4 	 22																																																																																		0.446640																																																																																																																							-0.446640	
 4 	 23																																																																																		0.440658																																																																																																																							-0.440658	
 4 	 24																																																																																		0.435673																																																																																																																							-0.435673	
 5 	 1																																																																																		0.404269																																																																																																																							-0.404269	
 5 	 2																																																																																		0.395795																																																																																																																							-0.395795	
 5 	 3																																																																																		0.376354																																																																																																																							-0.376354	
 5 	 4																																																																																		0.360901																																																																																																																							-0.360901	
 5 	 5																																																																																		0.348439																																																																																																																							-0.348439	
 5 	 6																																																																																		0.332488																																																																																																																							-0.332488	
 5 	 7																																																																																		0.357910																																																																																																																							-0.357910	
 5 	 8																																																																																		0.484525																																																																																																																							-0.484525	
 5 	 9																																																																																		0.629050																																																																																																																							-0.629050	
 5 	 10																																																																																		0.747340																																																																																																																							-0.747340	
 5 	 11																																																																																		0.828785																																																																																																																							-0.828785	
 5 	 12																																																																																		0.874988																																																																																																																							-0.874988	
 5 	 13																																																																																		0.888309																																																																																																																							-0.888309	
 5 	 14																																																																																		0.873133																																																																																																																							-0.873133	
 5 	 15																																																																																		0.840842																																																																																																																							-0.840842	
 5 	 16																																																																																		0.789327																																																																																																																							-0.789327	
 5 	 17																																																																																		0.710748																																																																																																																							-0.710748	
 5 	 18																																																																																		0.603335																																																																																																																							-0.603335	
 5 	 19																																																																																		0.513965																																																																																																																							-0.513965	
 5 	 20																																																																																		0.471066																																																																																																																							-0.471066	
 5 	 21																																																																																		0.448135																																																																																																																							-0.448135	
 5 	 22																																																																																		0.429692																																																																																																																							-0.429692	
 5 	 23																																																																																		0.421716																																																																																																																							-0.421716	
 5 	 24																																																																																		0.410251																																																																																																																							-0.410251	
 6 	 1																																																																																		0.491005																																																																																																																							-0.491005	
 6 	 2																																																																																		0.486519																																																																																																																							-0.486519	
 6 	 3																																																																																		0.488014																																																																																																																							-0.488014	
 6 	 4																																																																																		0.492500																																																																																																																							-0.492500	
 6 	 5																																																																																		0.493996																																																																																																																							-0.493996	
 6 	 6																																																																																		0.477546																																																																																																																							-0.477546	
 6 	 7																																																																																		0.503088																																																																																																																							-0.503088	
 6 	 8																																																																																		0.602661																																																																																																																							-0.602661	
 6 	 9																																																																																		0.727948																																																																																																																							-0.727948	
 6 	 10																																																																																		0.834097																																																																																																																							-0.834097	
 6 	 11																																																																																		0.903317																																																																																																																							-0.903317	
 6 	 12																																																																																		0.938475																																																																																																																							-0.938475	
 6 	 13																																																																																		0.929200																																																																																																																							-0.929200	
 6 	 14																																																																																		0.894042																																																																																																																							-0.894042	
 6 	 15																																																																																		0.843455																																																																																																																							-0.843455	
 6 	 16																																																																																		0.779968																																																																																																																							-0.779968	
 6 	 17																																																																																		0.717999																																																																																																																							-0.717999	
 6 	 18																																																																																		0.651983																																																																																																																							-0.651983	
 6 	 19																																																																																		0.585208																																																																																																																							-0.585208	
 6 	 20																																																																																		0.542631																																																																																																																							-0.542631	
 6 	 21																																																																																		0.521468																																																																																																																							-0.521468	
 6 	 22																																																																																		0.510086																																																																																																																							-0.510086	
 6 	 23																																																																																		0.500222																																																																																																																							-0.500222	
 6 	 24																																																																																		0.487017																																																																																																																							-0.487017	
 7 	 1																																																																																		0.445643																																																																																																																							-0.445643	
 7 	 2																																																																																		0.429692																																																																																																																							-0.429692	
 7 	 3																																																																																		0.418725																																																																																																																							-0.418725	
 7 	 4																																																																																		0.409254																																																																																																																							-0.409254	
 7 	 5																																																																																		0.402774																																																																																																																							-0.402774	
 7 	 6																																																																																		0.397290																																																																																																																							-0.397290	
 7 	 7																																																																																		0.411248																																																																																																																							-0.411248	
 7 	 8																																																																																		0.478543																																																																																																																							-0.478543	
 7 	 9																																																																																		0.586726																																																																																																																							-0.586726	
 7 	 10																																																																																		0.696078																																																																																																																							-0.696078	
 7 	 11																																																																																		0.791182																																																																																																																							-0.791182	
 7 	 12																																																																																		0.850116																																																																																																																							-0.850116	
 7 	 13																																																																																		0.868664																																																																																																																							-0.868664	
 7 	 14																																																																																		0.850369																																																																																																																							-0.850369	
 7 	 15																																																																																		0.788737																																																																																																																							-0.788737	
 7 	 16																																																																																		0.723648																																																																																																																							-0.723648	
 7 	 17																																																																																		0.660836																																																																																																																							-0.660836	
 7 	 18																																																																																		0.591616																																																																																																																							-0.591616	
 7 	 19																																																																																		0.527202																																																																																																																							-0.527202	
 7 	 20																																																																																		0.498620																																																																																																																							-0.498620	
 7 	 21																																																																																		0.493996																																																																																																																							-0.493996	
 7 	 22																																																																																		0.490506																																																																																																																							-0.490506	
 7 	 23																																																																																		0.486020																																																																																																																							-0.486020	
 7 	 24																																																																																		0.480038																																																																																																																							-0.480038	
 8 	 1																																																																																		0.471564																																																																																																																							-0.471564	
 8 	 2																																																																																		0.466081																																																																																																																							-0.466081	
 8 	 3																																																																																		0.452622																																																																																																																							-0.452622	
 8 	 4																																																																																		0.444646																																																																																																																							-0.444646	
 8 	 5																																																																																		0.439661																																																																																																																							-0.439661	
 8 	 6																																																																																		0.436172																																																																																																																							-0.436172	
 8 	 7																																																																																		0.469570																																																																																																																							-0.469570	
 8 	 8																																																																																		0.571297																																																																																																																							-0.571297	
 8 	 9																																																																																		0.649791																																																																																																																							-0.649791	
 8 	 10																																																																																		0.726346																																																																																																																							-0.726346	
 8 	 11																																																																																		0.793880																																																																																																																							-0.793880	
 8 	 12																																																																																		0.845479																																																																																																																							-0.845479	
 8 	 13																																																																																		0.869760																																																																																																																							-0.869760	
 8 	 14																																																																																		0.867653																																																																																																																							-0.867653	
 8 	 15																																																																																		0.843540																																																																																																																							-0.843540	
 8 	 16																																																																																		0.794807																																																																																																																							-0.794807	
 8 	 17																																																																																		0.727864																																																																																																																							-0.727864	
 8 	 18																																																																																		0.635542																																																																																																																							-0.635542	
 8 	 19																																																																																		0.549797																																																																																																																							-0.549797	
 8 	 20																																																																																		0.502836																																																																																																																							-0.502836	
 8 	 21																																																																																		0.478044																																																																																																																							-0.478044	
 8 	 22																																																																																		0.466081																																																																																																																							-0.466081	
 8 	 23																																																																																		0.461594																																																																																																																							-0.461594	
 8 	 24																																																																																		0.456111																																																																																																																							-0.456111	
 9 	 1																																																																																		0.520878																																																																																																																							-0.520878	
 9 	 2																																																																																		0.502920																																																																																																																							-0.502920	
 9 	 3																																																																																		0.481534																																																																																																																							-0.481534	
 9 	 4																																																																																		0.463090																																																																																																																							-0.463090	
 9 	 5																																																																																		0.447637																																																																																																																							-0.447637	
 9 	 6																																																																																		0.440658																																																																																																																							-0.440658	
 9 	 7																																																																																		0.487515																																																																																																																							-0.487515	
 9 	 8																																																																																		0.586810																																																																																																																							-0.586810	
 9 	 9																																																																																		0.710748																																																																																																																							-0.710748	
 9 	 10																																																																																		0.815464																																																																																																																							-0.815464	
 9 	 11																																																																																		0.896066																																																																																																																							-0.896066	
 9 	 12																																																																																		0.939402																																																																																																																							-0.939402	
 9 	 13																																																																																		0.938643																																																																																																																							-0.938643	
 9 	 14																																																																																		0.903401																																																																																																																							-0.903401	
 9 	 15																																																																																		0.850200																																																																																																																							-0.850200	
 9 	 16																																																																																		0.794807																																																																																																																							-0.794807	
 9 	 17																																																																																		0.736211																																																																																																																							-0.736211	
 9 	 18																																																																																		0.668171																																																																																																																							-0.668171	
 9 	 19																																																																																		0.596169																																																																																																																							-0.596169	
 9 	 20																																																																																		0.557891																																																																																																																							-0.557891	
 9 	 21																																																																																		0.547184																																																																																																																							-0.547184	
 9 	 22																																																																																		0.562697																																																																																																																							-0.562697	
 9 	 23																																																																																		0.557723																																																																																																																							-0.557723	
 9 	 24																																																																																		0.541450																																																																																																																							-0.541450	
 10 	 1																																																																																		0.514555																																																																																																																							-0.514555	
 10 	 2																																																																																		0.505028																																																																																																																							-0.505028	
 10 	 3																																																																																		0.509412																																																																																																																							-0.509412	
 10 	 4																																																																																		0.514976																																																																																																																							-0.514976	
 10 	 5																																																																																		0.509918																																																																																																																							-0.509918	
 10 	 6																																																																																		0.497984																																																																																																																							-0.497984	
 10 	 7																																																																																		0.516494																																																																																																																							-0.516494	
 10 	 8																																																																																		0.589930																																																																																																																							-0.589930	
 10 	 9																																																																																		0.709568																																																																																																																							-0.709568	
 10 	 10																																																																																		0.827436																																																																																																																							-0.827436	
 10 	 11																																																																																		0.914530																																																																																																																							-0.914530	
 10 	 12																																																																																		0.976078																																																																																																																							-0.976078	
 10 	 13																																																																																		1.026159																																																																																																																							-1.026159	
 10 	 14																																																																																		1.041841																																																																																																																							-1.041841	
 10 	 15																																																																																		0.999938																																																																																																																							-0.999938	
 10 	 16																																																																																		0.918324																																																																																																																							-0.918324	
 10 	 17																																																																																		0.826340																																																																																																																							-0.826340	
 10 	 18																																																																																		0.730983																																																																																																																							-0.730983	
 10 	 19																																																																																		0.641360																																																																																																																							-0.641360	
 10 	 20																																																																																		0.596843																																																																																																																							-0.596843	
 10 	 21																																																																																		0.579728																																																																																																																							-0.579728	
 10 	 22																																																																																		0.570285																																																																																																																							-0.570285	
 10 	 23																																																																																		0.562950																																																																																																																							-0.562950	
 10 	 24																																																																																		0.543727																																																																																																																							-0.543727	
 11 	 1																																																																																		0.456111																																																																																																																							-0.456111	
 11 	 2																																																																																		0.447637																																																																																																																							-0.447637	
 11 	 3																																																																																		0.440160																																																																																																																							-0.440160	
 11 	 4																																																																																		0.433679																																																																																																																							-0.433679	
 11 	 5																																																																																		0.425205																																																																																																																							-0.425205	
 11 	 6																																																																																		0.410251																																																																																																																							-0.410251	
 11 	 7																																																																																		0.433181																																																																																																																							-0.433181	
 11 	 8																																																																																		0.471066																																																																																																																							-0.471066	
 11 	 9																																																																																		0.529900																																																																																																																							-0.529900	
 11 	 10																																																																																		0.600131																																																																																																																							-0.600131	
 11 	 11																																																																																		0.664630																																																																																																																							-0.664630	
 11 	 12																																																																																		0.709231																																																																																																																							-0.709231	
 11 	 13																																																																																		0.714711																																																																																																																							-0.714711	
 11 	 14																																																																																		0.708050																																																																																																																							-0.708050	
 11 	 15																																																																																		0.688996																																																																																																																							-0.688996	
 11 	 16																																																																																		0.659318																																																																																																																							-0.659318	
 11 	 17																																																																																		0.622052																																																																																																																							-0.622052	
 11 	 18																																																																																		0.567503																																																																																																																							-0.567503	
 11 	 19																																																																																		0.518939																																																																																																																							-0.518939	
 11 	 20																																																																																		0.507641																																																																																																																							-0.507641	
 11 	 21																																																																																		0.503679																																																																																																																							-0.503679	
 11 	 22																																																																																		0.499379																																																																																																																							-0.499379	
 11 	 23																																																																																		0.492999																																																																																																																							-0.492999	
 11 	 24																																																																																		0.482531																																																																																																																							-0.482531	
 12 	 1																																																																																		0.511688																																																																																																																							-0.511688	
 12 	 2																																																																																		0.504943																																																																																																																							-0.504943	
 12 	 3																																																																																		0.494993																																																																																																																							-0.494993	
 12 	 4																																																																																		0.483528																																																																																																																							-0.483528	
 12 	 5																																																																																		0.478543																																																																																																																							-0.478543	
 12 	 6																																																																																		0.476050																																																																																																																							-0.476050	
 12 	 7																																																																																		0.477047																																																																																																																							-0.477047	
 12 	 8																																																																																		0.516916																																																																																																																							-0.516916	
 12 	 9																																																																																		0.573405																																																																																																																							-0.573405	
 12 	 10																																																																																		0.631580																																																																																																																							-0.631580	
 12 	 11																																																																																		0.685033																																																																																																																							-0.685033	
 12 	 12																																																																																		0.716735																																																																																																																							-0.716735	
 12 	 13																																																																																		0.737560																																																																																																																							-0.737560	
 12 	 14																																																																																		0.741354																																																																																																																							-0.741354	
 12 	 15																																																																																		0.713615																																																																																																																							-0.713615	
 12 	 16																																																																																		0.671291																																																																																																																							-0.671291	
 12 	 17																																																																																		0.622811																																																																																																																							-0.622811	
 12 	 18																																																																																		0.565311																																																																																																																							-0.565311	
 12 	 19																																																																																		0.536139																																																																																																																							-0.536139	
 12 	 20																																																																																		0.525768																																																																																																																							-0.525768	
 12 	 21																																																																																		0.520963																																																																																																																							-0.520963	
