Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	IMPORTED_GAS	WOOD	WET_BIOMASS	IMPORTED_COAL	LOCAL_COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	PT_HEAT	ST_HEAT	NUCLEAR	CCGT	CCGT_AMMONIA	IMPORTED_COAL_CENTRAL	LOCAL_COAL_CENTRAL	BIOMASS_TO_POWER	PV_ROOFTOP	PV_UTILITY	PT_POWER_BLOCK	ST_POWER_BLOCK	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_DAM	HYDRO_RIVER	TIDAL	WAVE	GEOTHERMAL	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	COAL_STOVE	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	DEC_THHP_GAS_COLD	DEC_ELEC_COLD	IND_ELEC_COLD	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_GASOLINE	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	MOTORCYCLE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	MOTORCYCLE_ELECTRIC	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_GASOLINE	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	HABER_BOSCH	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	EFFICIENCY	H2_INFRASTRUCTURE	DHN	GRID	HVAC_LINE	PT_COLLECTOR	ST_COLLECTOR	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_LFO	PYROLYSIS_TO_FUELS	ATM_CCS	INDUSTRY_CCS	SYN_METHANOLATION	AMMONIA_TO_H2	DAM_STORAGE_Pin	DAM_STORAGE_Pout	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_COAL_STOVE_Pin	TS_COAL_STOVE_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	PT_STORAGE_Pin	PT_STORAGE_Pout	ST_STORAGE_Pin	ST_STORAGE_Pout	TS_COLD_Pin	TS_COLD_Pout	CAES_Pin	CAES_Pout	END_USE	
 2 	 3	0.017320																				-0.000000												2.039401			0.521571	0.181816	0.000000				0.001694		1.976578	0.917871				0.318971								-0.000000			0.186638												0.000000								-0.000000		-0.119775	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.043061			-0.000000	0.000000																																																							-0.000000	0.000000	-8.858292	
 2 	 4	0.016545																				-0.000000												2.061491			0.533460	0.182162	0.000000				0.001838		1.976578	0.917871				0.325326								-0.000000			0.282057												0.000000								-0.000000		-0.113263	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	4.885186			-0.000000	0.000000																																																							-0.000000	0.000000	-8.842396	
 2 	 5	0.016565																				0.000000												2.063702			0.534169	0.182275	0.000000				0.002002		1.976578	0.917871				0.326087								-0.000000			0.290906												0.000000								-0.000000		-0.109317	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	4.913241			-0.000000	0.000000																																																							-0.000000	0.000000	-8.887224	
 2 	 6	0.016599																				-0.000000												2.067529			0.534590	0.182317	0.000000				0.002058		1.976578	0.917871				0.326590								-0.000000			0.299562												0.000000								-0.000000		-0.105371	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.006074			-0.000000	0.000000																																																							-0.000000	0.000000	-8.997543	
 2 	 7	0.016550																				0.000000												2.095511			0.534484	0.182356	0.025680				0.002163		1.976578	0.917871				0.327226								-0.000000			0.259565												0.000000								-0.000000		-0.110501	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.032448			-0.000000	0.000000																																																							-0.000000	0.000000	-9.033077	
 2 	 8	0.016526																				0.000000												2.112495			0.533576	0.181609	0.080446				0.002382		1.976578	0.917871				0.326662								-0.000000			0.017397												0.000000								-0.000000		-0.161410	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.337238			-0.000000	0.000000																																																							-0.000000	0.000000	-9.114516	
 2 	 9	0.016533																				0.000000												2.112440			0.533516	0.181613	0.140983				0.002453		1.976578	0.917871				0.326545								-0.000000			0.017397												0.000000								-0.000000		-0.227682	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.443634			-0.000000	0.000000																																																							-0.000000	0.000000	-9.215026	
 2 	 10	0.016534																				-0.000000												2.113486			0.533645	0.181654	0.178209				0.002423		1.976578	0.917871				0.326650								-0.000000			0.017397												0.000000								-0.000000		-0.278845	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.529341			-0.000000	0.000000																																																							-0.000000	0.000000	-9.288088	
 2 	 11	0.016549																				-0.000000												2.115438			0.533890	0.181701	0.199671				0.002352		1.976578	0.917871				0.326841								-0.000000			0.017397												0.000000								-0.000000		-0.315624	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.631106			-0.000000	0.000000																																																							-0.000000	0.000000	-9.376915	
 2 	 12	0.016565																				0.000000												2.116020			0.534451	0.181949	0.208478				0.002224		1.976578	0.917871				0.327122								-0.000000			0.017397												0.000000								-0.000000		-0.338152	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.704622			-0.000000	0.000000																																																							-0.000000	0.000000	-9.438272	
 2 	 13	0.016580																				-0.000000												2.117265			0.534150	0.181725	0.203519				0.002029		1.976578	0.917871				0.326908								-0.000000			0.017397												0.000000								-0.000000		-0.345394	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.698708			-0.000000	0.000000																																																							-0.000000	0.000000	-9.420482	
 2 	 14	0.016610																				-0.000000												2.117974			0.534734	0.181965	0.181465				0.001800		1.976578	0.917871				0.327129								-0.000000			0.017397												0.000000								-0.000000		-0.338586	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.727354			-0.000000	0.000000																																																							-0.000000	0.000000	-9.435437	
 2 	 15	0.016640																				-0.000000												2.121106			0.535039	0.181983	0.138615				0.001597		1.976578	0.917871				0.327343								-0.000000			0.017397												0.000000								-0.000000		-0.321198	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.793472			-0.000000	0.000000																																																							-0.000000	0.000000	-9.479589	
 2 	 16	0.016627																				-0.000000												2.122629			0.535398	0.181984	0.092879				0.001455		1.976578	0.917871				0.327604								-0.000000			0.017397												0.000000								-0.000000		-0.295165	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.824831			-0.000000	0.000000																																																							-0.000000	0.000000	-9.493233	
 2 	 17	0.016604																				0.000000												2.123772			0.535165	0.181967	0.043516				0.001352		1.976578	0.917871				0.327485								-0.000000			0.017397												0.000000								-0.000000		-0.260089	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.795072			-0.000000	0.000000																																																							-0.000000	0.000000	-9.449834	
 2 	 18	0.016567																				-0.000000												2.120818			0.534020	0.181660	0.004366				0.001320		1.976578	0.917871				0.326623								-0.000000			0.017397												0.000000								-0.000000		-0.218037	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.730873			-0.000000	0.000000																																																							-0.000000	0.000000	-9.383202	
 2 	 19	0.016605																				-0.000000												2.105985			0.533975	0.181659	0.000000				0.001420		1.976578	0.917871				0.326167								-0.000000			0.017397												0.000000								-0.000000		-0.186470	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.917108			-0.000000	0.000000																																																							-0.000000	0.000000	-9.581440	
 2 	 20	0.016682																				-0.000000												2.078939			0.534083	0.181659	0.000000				0.001510		1.976578	0.917871				0.325597								-0.000000			0.017397												0.000000								-0.000000		-0.172855	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.977837			-0.000000	0.000000																																																							-0.000000	0.000000	-9.628444	
 2 	 21	0.016628																				0.000000												2.077193			0.533628	0.181615	0.000000				0.001543		1.976578	0.917871				0.325441								-0.000000			0.017397												0.000000								-0.000000		-0.165357	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.933757			-0.000000	0.000000																																																							-0.000000	0.000000	-9.589439	
 2 	 22	0.016584																				-0.000000												2.074042			0.533191	0.181566	0.000000				0.001539		1.976578	0.917871				0.325198								-0.000000			0.017397												0.000000								-0.000000		-0.159437	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.714623			-0.000000	0.000000																																																							-0.000000	0.000000	-9.372297	
 2 	 23	0.016561																				0.000000												2.072510			0.533181	0.181580	0.000000				0.001554		1.976578	0.917871				0.325167								-0.000000			0.017397												0.000000								-0.000000		-0.153912	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.576072			-0.000000	0.000000																																																							-0.000000	0.000000	-9.237704	
 2 	 24	0.016595																				-0.000000												2.067857			0.533025	0.181773	0.000000				0.001602		1.976578	0.917871				0.325828								-0.000000			0.171974												0.000000								-0.000000		-0.148387	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.976578	5.294747			-0.000000	0.000000																																																							-0.000000	0.000000	-9.112607	
 3 	 1	0.021831																				-0.000000												2.058284			0.515521	0.177096	0.000000				0.000498		1.868598	0.867727				0.314937								-0.000000			0.017397												0.000000								-0.000000		-0.139705	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.306710			-0.000000	0.000000																																																							-0.000000	0.000000	-8.890021	
 3 	 2	0.022108																				0.000000												2.061625			0.518482	0.177538	0.000000				0.000348		1.868598	0.867727				0.316408								-0.000000			0.017397												0.000000								-0.000000		-0.137140	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.229108			-0.000000	0.000000																																																							-0.000000	0.000000	-8.823326	
 3 	 3	0.021055																				-0.000000												2.034591			0.506636	0.178027	0.000000				0.000263		1.868598	0.867727				0.310399								-0.000000			0.105963												0.000000								-0.000000		-0.134772	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.140329			-0.000000	0.000000																																																							-0.000000	0.000000	-8.779942	
 3 	 4	0.020872																				0.000000												2.038583			0.511182	0.175499	0.000000				0.000195		1.868598	0.867727				0.314662								-0.000000			0.117588												0.000000								-0.000000		-0.135166	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.097647			-0.000000	0.000000																																																							-0.000000	0.000000	-8.758513	
 3 	 5	0.021712																				0.000000												2.052117			0.514485	0.177059	0.000000				0.000127		1.868598	0.867727				0.315057								-0.000000			0.124256												0.000000								-0.000000		-0.136350	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.117848			-0.000000	0.000000																																																							-0.000000	0.000000	-8.803762	
 3 	 6	0.021842																				0.000000												2.052183			0.514625	0.177027	0.000000				0.000097		1.868598	0.867727				0.315330								-0.000000			0.130199												0.000000								-0.000000		-0.130036	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.214584			-0.000000	0.000000																																																							-0.000000	0.000000	-8.913304	
 3 	 7	0.021733																				0.000000												2.067211			0.514488	0.176986	0.016134				0.000078		1.868598	0.867727				0.315869								-0.000000			0.120458												0.000000								-0.000000		-0.136745	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.234330			-0.000000	0.000000																																																							-0.000000	0.000000	-8.947993	
 3 	 8	0.021726																				0.000000												2.072009			0.515115	0.177006	0.058984				0.000097		1.868598	0.867727				0.315740								-0.000000			0.017397												0.000000								-0.000000		-0.175815	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.412140			-0.000000	0.000000																																																							-0.000000	0.000000	-9.031850	
 3 	 9	0.021771																				0.000000												2.074991			0.515592	0.177080	0.095987				0.000247		1.868598	0.867727				0.315912								-0.000000			0.017397												0.000000								-0.000000		-0.225980	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.515910			-0.000000	0.000000																																																							-0.000000	0.000000	-9.126358	
 3 	 10	0.021818																				-0.000000												2.077505			0.516132	0.177194	0.117449				0.000282		1.868598	0.867727				0.316184								-0.000000			0.017397												0.000000								-0.000000		-0.281215	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.604929			-0.000000	0.000000																																																							-0.000000	0.000000	-9.185127	
 3 	 11	0.021875																				0.000000												2.077461			0.516767	0.177311	0.127292				0.000217		1.868598	0.867727				0.316473								-0.000000			0.017397												0.000000								-0.000000		-0.324034	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.707641			-0.000000	0.000000																																																							-0.000000	0.000000	-9.255850	
 3 	 12	0.023615																				-0.000000												2.080072			0.518177	0.177118	0.128846				0.000131		1.868598	0.867727				0.317131								-0.000000			0.017397												0.000000								-0.000000		-0.338753	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.773424			-0.000000	0.000000																																																							-0.000000	0.000000	-9.314609	
 3 	 13	0.021978																				-0.000000												2.080115			0.517626	0.177511	0.114711				0.000079		1.868598	0.867727				0.316773								-0.000000			0.017397												0.000000								-0.000000		-0.339487	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.768696			-0.000000	0.000000																																																							-0.000000	0.000000	-9.292849	
 3 	 14	0.022050																				0.000000												2.082627			0.518192	0.177639	0.091325				0.000068		1.868598	0.867727				0.317014								-0.000000			0.017397												0.000000								-0.000000		-0.322032	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.796038			-0.000000	0.000000																																																							-0.000000	0.000000	-9.317767	
 3 	 15	0.023984																				0.000000												2.088140			0.520555	0.177723	0.071565				0.000102		1.868598	0.867727				0.318088								-0.000000			0.017397												0.000000								-0.000000		-0.294331	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.836065			-0.000000	0.000000																																																							-0.000000	0.000000	-9.376738	
 3 	 16	0.024064																				0.000000												2.089148			0.521007	0.177767	0.051139				0.000208		1.868598	0.867727				0.318294								-0.000000			0.017397												0.000000								-0.000000		-0.262558	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.833551			-0.000000	0.000000																																																							-0.000000	0.000000	-9.387468	
 3 	 17	0.023938																				0.000000												2.087974			0.520247	0.177699	0.024866				0.000434		1.868598	0.867727				0.317971								-0.000000			0.017397												0.000000								-0.000000		-0.233189	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.793220			-0.000000	0.000000																																																							-0.000000	0.000000	-9.348009	
 3 	 18	0.022019																				-0.000000												2.081634			0.517745	0.177564	0.002146				0.000840		1.868598	0.867727				0.316609								-0.000000			0.017397												0.000000								-0.000000		-0.200481	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.721104			-0.000000	0.000000																																																							-0.000000	0.000000	-9.274028	
 3 	 19	0.021964																				0.000000												2.079718			0.517302	0.177454	0.000000				0.001264		1.868598	0.867727				0.316085								-0.000000			0.017397												0.000000								-0.000000		-0.173250	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.899863			-0.000000	0.000000																																																							-0.000000	0.000000	-9.475248	
 3 	 20	0.021969																				0.000000												2.045031			0.517136	0.177386	0.000000				0.001308		1.868598	0.867727				0.315578								-0.000000			0.017397												0.000000								-0.000000		-0.158056	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.981123			-0.000000	0.000000																																																							-0.000000	0.000000	-9.536323	
 3 	 21	0.021959																				0.000000												2.037987			0.516828	0.177328	0.000000				0.001212		1.868598	0.867727				0.315324								-0.000000			0.017397												0.000000								-0.000000		-0.149966	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.936459			-0.000000	0.000000																																																							-0.000000	0.000000	-9.491979	
 3 	 22	0.021951																				0.000000												2.033935			0.516348	0.177261	0.000000				0.001034		1.868598	0.867727				0.315048								-0.000000			0.017397												0.000000								-0.000000		-0.146808	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.720257			-0.000000	0.000000																																																							-0.000000	0.000000	-9.273874	
 3 	 23	0.021944																				0.000000												2.031506			0.516010	0.177208	0.000000				0.000821		1.868598	0.867727				0.314857								-0.000000			0.017397												0.000000								-0.000000		-0.145427	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.570093			-0.000000	0.000000																																																							-0.000000	0.000000	-9.121860	
 3 	 24	0.021936																				-0.000000												2.029800			0.515722	0.177166	0.000000				0.000564		1.868598	0.867727				0.314758								-0.000000			0.017397												0.000000								-0.000000		-0.144440	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.868598	5.437501			-0.000000	0.000000																																																							-0.000000	0.000000	-8.987855	
 4 	 1	0.040566																				0.000000												1.858450			0.436815	0.156567	0.000000				0.000376		1.970128	0.914875				0.282626								-0.000000			0.017397												0.000000								-0.000000		-0.144835	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.604542			-0.000000	0.000000																																																							-0.000000	0.000000	-8.917101	
 4 	 2	0.040534																				0.000000												1.840059			0.436390	0.156488	0.000000				0.000312		1.970128	0.914875				0.282653								-0.000000			0.017397												0.000000								-0.000000		-0.144835	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.555372			-0.000000	0.000000																																																							-0.000000	0.000000	-8.848969	
 4 	 3	0.040219																				-0.000000												1.828850			0.433855	0.155595	0.000000				0.000321		1.970128	0.914875				0.283557								-0.000000			0.017397												0.000000								-0.000000		-0.143454	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.521158			-0.000000	0.000000																																																							-0.000000	0.000000	-8.802096	
 4 	 4	0.040684																				-0.000000												1.859904			0.437054	0.156800	0.000000				0.000298		1.970128	0.914875				0.282940								-0.000000			0.017397												0.000000								-0.000000		-0.142073	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.462524			-0.000000	0.000000																																																							-0.000000	0.000000	-8.780126	
 4 	 5	0.040864																				-0.000000												1.861534			0.437450	0.156811	0.000000				0.000266		1.970128	0.914875				0.282814								-0.000000			0.017397												0.000000								-0.000000		-0.143454	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.506912			-0.000000	0.000000																																																							-0.000000	0.000000	-8.825194	
 4 	 6	0.041751																				-0.000000												1.848488			0.441113	0.152073	0.000000				0.000242		1.970128	0.914875				0.287731								-0.000000			0.017397												0.000000								-0.000000		-0.140691	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.629729			-0.000000	0.000000																																																							-0.000000	0.000000	-8.942432	
 4 	 7	0.041930																				0.000000												1.836717			0.441592	0.152325	0.012285				0.000158		1.970128	0.914875				0.289692								-0.000000			0.017397												0.000000								-0.000000		-0.146019	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.665425			-0.000000	0.000000																																																							-0.000000	0.000000	-8.976102	
 4 	 8	0.042155																				0.000000												1.844651			0.442696	0.152504	0.044330				0.000140		1.970128	0.914875				0.290147								-0.000000			0.017397												0.000000								-0.000000		-0.185089	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.758165			-0.000000	0.000000																																																							-0.000000	0.000000	-9.071694	
 4 	 9	0.042323																				0.000000												1.850855			0.443683	0.152706	0.075635				0.000171		1.970128	0.914875				0.290106								-0.000000			0.017397												0.000000								-0.000000		-0.252412	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.883604			-0.000000	0.000000																																																							-0.000000	0.000000	-9.168668	
 4 	 10	0.042247																				-0.000000												1.852213			0.444158	0.152662	0.098873				0.000211		1.970128	0.914875				0.289691								-0.000000			0.017397												0.000000								-0.000000		-0.308348	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	5.979438			-0.000000	0.000000																																																							-0.000000	0.000000	-9.233141	
 4 	 11	0.042280																				-0.000000												1.852647			0.444694	0.152749	0.112343				0.000248		1.970128	0.914875				0.289706								-0.000000			0.017397												0.000000								-0.000000		-0.347697	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	6.080994			-0.000000	0.000000																																																							-0.000000	0.000000	-9.309960	
 4 	 12	0.042437																				0.000000												1.852497			0.445186	0.152961	0.123148				0.000237		1.970128	0.914875				0.289990								-0.000000			0.017397												0.000000								-0.000000		-0.371994	-0.015745							-0.000000											-0.180294										-0.000000	-0.054237				-0.000000	0.000000								-0.000000									-0.000000	-0.000000	-0.000000		-1.970128	6.155399			-0.000000	0.000000																																																							-0.000000	0.000000	-9.371857	
